Postcode,Latitude,Longitude
RG183AY,51.410962,-1.264188
RG183AZ,51.4119,-1.261886
RG183BA,51.411517,-1.260915
RG183BB,51.409946,-1.259962
RG183BD,51.405358,-1.271063
RG183BF,51.410201,-1.263308
RG183BH,51.405667,-1.274546
RG183BJ,51.406499,-1.276747
RG183BL,51.406326,-1.274953
RG183BN,51.407857,-1.27676
RG183BP,51.407047,-1.275134
RG183BQ,51.409917,-1.261113
RG183BS,51.408227,-1.274094
RG183BT,51.409395,-1.275522
RG183BU,51.408884,-1.275666
RG183BW,51.413643,-1.260248
RG183BX,51.409646,-1.278198
RG183BY,51.411215,-1.278864
RG183BZ,51.410297,-1.259942
RG183DA,51.412791,-1.277861
RG183DB,51.412872,-1.276379
RG183DD,51.411315,-1.277568
RG183DE,51.411023,-1.276978
RG183DF,51.410244,-1.275989
RG183DG,51.409873,-1.275707
RG183DH,51.41167,-1.275348
RG183DJ,51.410177,-1.273905
RG183DL,51.412255,-1.272622
RG183DN,51.412318,-1.274116
RG183DP,51.411546,-1.271339
RG183DQ,51.411638,-1.275982
RG183DR,51.411632,-1.270676
RG183DS,51.411294,-1.272709
RG183DT,51.410811,-1.27171
RG183DU,51.406985,-1.272446
RG183DW,51.413058,-1.274492
RG183DX,51.40611,-1.273495
RG183DY,51.407638,-1.273428
RG183DZ,51.408673,-1.266367
RG183EA,51.407193,-1.271178
RG183EB,51.407595,-1.270783
RG183ED,51.406382,-1.269408
RG183EE,51.406312,-1.271264
RG183EF,51.408694,-1.262441
RG183EG,51.408307,-1.272425
RG183EH,51.408773,-1.270736
RG183EJ,51.409352,-1.271425
RG183EL,51.409648,-1.271297
RG183EN,51.409953,-1.268201
RG183EP,51.412339,-1.267338
RG183EQ,51.40804,-1.271553
RG183ER,51.409652,-1.267487
RG183ES,51.408029,-1.268318
RG183ET,51.406215,-1.268706
RG183EU,51.407155,-1.268059
RG183EW,51.405968,-1.269429
RG183EX,51.405616,-1.269233
RG183EY,51.410284,-1.267966
RG183EZ,51.405694,-1.26016
RG183FA,51.414071,-1.262412
RG183FB,51.411651,-1.265163
RG183FD,51.41177,-1.264031
RG183FE,51.410383,-1.266526
RG183FF,51.409062,-1.266749
RG183FG,51.410098,-1.265596
RG183FH,51.409011,-1.2657
RG183FJ,51.406656,-1.267305
RG183FL,51.407202,-1.266807
RG183FN,51.407641,-1.26381
RG183FP,51.4077,-1.264499
RG183FQ,51.407835,-1.263088
RG183FR,51.407206,-1.263184
RG183FS,51.407128,-1.262265
RG183FT,51.408326,-1.266847
RG183FU,51.408315,-1.263684
RG183FW,51.406765,-1.266009
RG183FX,51.407279,-1.266331
RG183FY,51.406943,-1.265647
RG183FZ,51.405518,-1.26508
RG183GA,51.405461,-1.265972
RG183GB,51.405908,-1.259884
RG183GD,51.404967,-1.260345
RG183GE,51.404684,-1.259688
RG183GF,51.404819,-1.266931
RG183GG,51.404793,-1.259772
RG183GH,51.405644,-1.270823
RG183GJ,51.404707,-1.286629
RG183GL,51.405568,-1.271534
RG183GN,51.407788,-1.275864
RG183GP,51.405849,-1.276297
RG183GQ,51.405518,-1.276648
RG183GR,51.405552,-1.276374
RG183GS,51.405523,-1.276058
RG183GT,51.411258,-1.280152
RG183GU,51.412038,-1.279694
RG183GW,51.409892,-1.280202
RG183HA,51.413141,-1.277683
RG183HB,51.404274,-1.263173
RG183HD,51.404018,-1.262387
RG183HF,51.404734,-1.261915
RG183HG,51.413008,-1.262185
RG183HH,51.404875,-1.271574
RG183HJ,51.405038,-1.276014
RG183HL,51.405037,-1.278846
RG183HP,51.405967,-1.270752
RG183HR,51.407405,-1.292582
RG183JN,51.403433,-1.260858
RG183JW,51.403447,-1.261792
RG183LF,51.413025,-1.259079
RG183LG,51.412288,-1.259206
RG183NH,51.41018,-1.258506
RG183NJ,51.409531,-1.25833
RG183PD,51.412536,-1.262868
RG183PG,51.409861,-1.259245
RG183PJ,51.405176,-1.25932
RG183QY,51.409599,-1.291125
RG183QZ,51.410438,-1.293148
RG183RP,51.413402,-1.270446
RG183ST,51.403574,-1.263314
RG183SU,51.41237,-1.260728
RG183SX,51.40376,-1.264303
RG183TA,51.404399,-1.26724
RG183UE,51.409301,-1.263222
RG183UF,51.411024,-1.26272
RG183UG,51.41049,-1.262125
RG183UH,51.409825,-1.262207
RG183UQ,51.408977,-1.261703
RG184AA,51.411187,-1.238921
RG184AB,51.409427,-1.246269
RG184AD,51.413974,-1.233348
RG184AE,51.404244,-1.258315
RG184BA,51.408396,-1.249578
RG184BG,51.409163,-1.257042
RG184BP,51.411683,-1.25447
RG184BQ,51.409918,-1.256915
RG184BT,51.407712,-1.255124
RG184BU,51.411606,-1.257994
RG184BW,51.410963,-1.254482
RG184BX,51.411836,-1.25605
RG184BY,51.408301,-1.255776
RG184BZ,51.408454,-1.254322
RG184DA,51.409631,-1.248666
RG184DB,51.409157,-1.250385
RG184DD,51.409391,-1.25041
RG184DE,51.409764,-1.249757
RG184DF,51.409461,-1.251559
RG184DG,51.410555,-1.251095
RG184DH,51.40884,-1.250045
RG184DJ,51.4087,-1.252003
RG184DL,51.409577,-1.25426
RG184DN,51.408896,-1.254588
RG184DP,51.408504,-1.250899
RG184DQ,51.410256,-1.252078
RG184DR,51.408025,-1.252014
RG184DS,51.407883,-1.25088
RG184DT,51.409192,-1.254554
RG184DU,51.408507,-1.251345
RG184DX,51.408192,-1.25273
RG184DY,51.407588,-1.252481
RG184DZ,51.407641,-1.253832
RG184EA,51.410519,-1.256718
RG184EB,51.404647,-1.242667
RG184ED,51.404895,-1.243396
RG184EE,51.404014,-1.243468
RG184EF,51.40456,-1.244508
RG184EG,51.405231,-1.243965
RG184EH,51.405084,-1.242113
RG184EJ,51.405915,-1.242718
RG184EL,51.407874,-1.245173
RG184EN,51.412828,-1.257917
RG184EP,51.408677,-1.256963
RG184ER,51.40809,-1.256513
RG184ES,51.410736,-1.255435
RG184ET,51.406821,-1.245075
RG184EU,51.407015,-1.244497
RG184EX,51.406238,-1.243862
RG184EY,51.40604,-1.24526
RG184EZ,51.406477,-1.246087
RG184GE,51.403194,-1.247305
RG184HB,51.406143,-1.258557
RG184JP,51.403589,-1.255738
RG184JS,51.40354,-1.250903
RG184JU,51.403252,-1.252178
RG184JW,51.404277,-1.253656
RG184LA,51.406274,-1.252359
RG184LB,51.407181,-1.253623
RG184LD,51.406252,-1.253193
RG184LE,51.406787,-1.253889
RG184LG,51.407312,-1.255735
RG184LH,51.407063,-1.25628
RG184LJ,51.405758,-1.254624
RG184LL,51.405872,-1.254119
RG184LN,51.404235,-1.25416
RG184LP,51.404633,-1.255951
RG184LQ,51.404001,-1.247091
RG184LR,51.404863,-1.255314
RG184LS,51.405892,-1.257311
RG184LT,51.405795,-1.256277
RG184LU,51.405657,-1.255647
RG184LW,51.406155,-1.25479
RG184LX,51.40674,-1.256285
RG184LY,51.405761,-1.255127
RG184NA,51.405742,-1.25773
RG184NB,51.403456,-1.234995
RG184ND,51.404628,-1.257906
RG184NF,51.404071,-1.224629
RG184NL,51.405116,-1.258301
RG184NN,51.406952,-1.25863
RG184NP,51.407375,-1.258667
RG184NU,51.411199,-1.243507
RG184NW,51.409883,-1.245887
RG184NX,51.41197,-1.239061
RG184NY,51.411681,-1.233377
RG184QH,51.408561,-1.247246
RG184QJ,51.40443,-1.252216
RG184QL,51.40378,-1.256103
RG184QN,51.403931,-1.252894
RG184QP,51.405598,-1.250731
RG184QR,51.407126,-1.250634
RG184QS,51.406496,-1.251967
RG184QT,51.405324,-1.251454
RG184QU,51.404739,-1.252743
RG184QW,51.404435,-1.253064
RG184QX,51.40504,-1.253371
RG184QY,51.405382,-1.253523
RG189AA,51.440742,-1.290413
RG189AB,51.438131,-1.317084
RG189AE,51.419063,-1.264253
RG189AF,51.452313,-1.276946
RG189AG,51.451988,-1.276778
RG189DG,51.443584,-1.283117
RG189DH,51.445912,-1.287369
RG189DJ,51.44603,-1.286101
RG189DL,51.444737,-1.292337
RG189DN,51.443861,-1.288724
RG189DP,51.447037,-1.290488
RG189DQ,51.443165,-1.283771
RG189DR,51.450263,-1.291772
RG189DS,51.446559,-1.293215
RG189DU,51.446843,-1.294146
RG189DX,51.444908,-1.295341
RG189DY,51.446377,-1.294398
RG189DZ,51.44204,-1.296824
RG189EA,51.440387,-1.292677
RG189EB,51.441801,-1.299001
RG189ED,51.439574,-1.29797
RG189EE,51.44254,-1.299378
RG189EF,51.438386,-1.311565
RG189EG,51.446776,-1.296392
RG189EH,51.439892,-1.30608
RG189EP,51.415502,-1.274166
RG189EQ,51.447241,-1.296097
RG189ER,51.42098,-1.274554
RG189ES,51.420276,-1.274062
RG189EU,51.4226,-1.273392
RG189EW,51.41458,-1.274828
RG189EX,51.422866,-1.274107
RG189EY,51.424181,-1.273022
RG189EZ,51.424374,-1.27381
RG189HA,51.425045,-1.273166
RG189HD,51.422929,-1.277069
RG189HE,51.42241,-1.277508
RG189HF,51.419095,-1.2942
RG189HG,51.415069,-1.302098
RG189HH,51.423479,-1.275895
RG189HQ,51.417973,-1.294548
RG189HR,51.41415,-1.285456
RG189HS,51.419185,-1.252215
RG189HT,51.422681,-1.254637
RG189HU,51.422808,-1.256303
RG189HX,51.423322,-1.255158
RG189HY,51.425657,-1.26037
RG189HZ,51.426413,-1.26335
RG189JA,51.428861,-1.257945
RG189JB,51.428835,-1.265181
RG189JD,51.427614,-1.269832
RG189JE,51.429207,-1.271533
RG189JF,51.430295,-1.267286
RG189JG,51.43058,-1.266865
RG189JH,51.430522,-1.269148
RG189JJ,51.436721,-1.27396
RG189JL,51.432198,-1.269572
RG189JN,51.436354,-1.271361
RG189JP,51.435669,-1.269689
RG189JQ,51.429881,-1.267135
RG189JR,51.43134,-1.267485
RG189JS,51.435374,-1.26991
RG189JT,51.457719,-1.291988
RG189JU,51.457193,-1.288398
RG189JW,51.436885,-1.271382
RG189JX,51.42852,-1.266711
RG189LD,51.422756,-1.263783
RG189LS,51.433249,-1.286986
RG189LT,51.435598,-1.280029
RG189LU,51.442323,-1.282734
RG189LX,51.441645,-1.279291
RG189LY,51.441888,-1.282204
RG189NA,51.444729,-1.282063
RG189NB,51.445485,-1.28372
RG189ND,51.432852,-1.286809
RG189NE,51.43079,-1.281807
RG189NF,51.428744,-1.279705
RG189NG,51.431,-1.27077
RG189NH,51.433251,-1.265426
RG189NJ,51.434023,-1.265285
RG189NL,51.434928,-1.263357
RG189NN,51.434793,-1.260482
RG189NP,51.434381,-1.266444
RG189NU,51.459943,-1.29855
RG189NW,51.436745,-1.252101
RG189NX,51.4188,-1.263826
RG189NY,51.417811,-1.263776
RG189NZ,51.42075,-1.265023
RG189PA,51.41967,-1.263372
RG189PB,51.42174,-1.262355
RG189PD,51.422114,-1.263232
RG189PE,51.424363,-1.260477
RG189PF,51.425303,-1.264058
RG189PG,51.423877,-1.260451
RG189PH,51.421932,-1.264299
RG189PJ,51.422466,-1.26488
RG189PL,51.423002,-1.265605
RG189PN,51.422666,-1.266617
RG189PP,51.424806,-1.263635
RG189PQ,51.421857,-1.26525
RG189PR,51.423778,-1.263248
RG189PS,51.424635,-1.265162
RG189PT,51.427126,-1.266661
RG189PU,51.425981,-1.264709
RG189PW,51.423688,-1.26463
RG189PX,51.425586,-1.266197
RG189PY,51.420278,-1.262931
RG189PZ,51.42348,-1.260175
RG189QD,51.451659,-1.270125
RG189QE,51.451907,-1.269387
RG189QG,51.446067,-1.270281
RG189QH,51.44149,-1.275898
RG189QJ,51.444393,-1.275877
RG189QL,51.444181,-1.27942
RG189QN,51.44673,-1.275556
RG189QP,51.444324,-1.282069
RG189QQ,51.440589,-1.272733
RG189QR,51.445206,-1.280717
RG189QS,51.450298,-1.279755
RG189QT,51.445812,-1.281384
RG189QW,51.442792,-1.278626
RG189QX,51.443557,-1.278715
RG189QZ,51.45616,-1.306481
RG189RA,51.455321,-1.26762
RG189RB,51.455073,-1.268199
RG189RD,51.454739,-1.269399
RG189RE,51.454316,-1.269392
RG189RG,51.454729,-1.266348
RG189RH,51.457246,-1.264879
RG189RJ,51.457476,-1.264203
RG189RL,51.45809,-1.261761
RG189RN,51.457755,-1.262846
RG189RP,51.458834,-1.264311
RG189RQ,51.455125,-1.266342
RG189RS,51.457647,-1.26705
RG189RT,51.460648,-1.266714
RG189RU,51.460321,-1.266273
RG189RW,51.456684,-1.262661
RG189RY,51.461438,-1.266615
RG189RZ,51.457275,-1.268006
RG189SA,51.459554,-1.267279
RG189SB,51.463095,-1.269899
RG189SD,51.462548,-1.274414
RG189SE,51.459789,-1.279088
RG189SG,51.457166,-1.283879
RG189SL,51.450207,-1.275228
RG189SN,51.450154,-1.282669
RG189SP,51.45071,-1.283869
RG189SQ,51.455561,-1.28316
RG189SR,51.454035,-1.271843
RG189SS,51.455367,-1.27353
RG189ST,51.453832,-1.271069
RG189SU,51.452972,-1.271615
RG189SW,51.450745,-1.282228
RG189SX,51.453313,-1.269969
RG189SY,51.45233,-1.270992
RG189SZ,51.452378,-1.272862
RG189TA,51.453258,-1.277007
RG189TB,51.452862,-1.27557
RG189TD,51.452987,-1.276892
RG189TE,51.451116,-1.279747
RG189TF,51.456521,-1.266795
RG189TG,51.453212,-1.279925
RG189TH,51.459333,-1.265003
RG189TJ,51.451804,-1.283406
RG189TL,51.451838,-1.284485
RG189TN,51.45045,-1.273781
RG189TP,51.454803,-1.284179
RG189TQ,51.455686,-1.267038
RG189TR,51.450662,-1.286331
RG189TS,51.450599,-1.284777
RG189TT,51.450135,-1.285447
RG189TU,51.452064,-1.2774
RG189TX,51.46093,-1.265904
RG189TY,51.447246,-1.266118
RG189TZ,51.450036,-1.283923
RG189UA,51.445192,-1.253954
RG189UB,51.444083,-1.250816
RG189UD,51.44819,-1.257445
RG189UE,51.44719,-1.251432
RG189UF,51.449149,-1.254091
RG189UG,51.450004,-1.251487
RG189UH,51.451181,-1.249884
RG189UJ,51.450857,-1.247055
RG189UL,51.443459,-1.23896
RG189UN,51.446724,-1.244691
RG189UP,51.444538,-1.234798
RG189UQ,51.448195,-1.245587
RG189UR,51.436888,-1.235171
RG189UT,51.438658,-1.226696
RG189UU,51.444169,-1.231999
RG189UW,51.441933,-1.242194
RG189UX,51.439623,-1.22173
RG189UY,51.453029,-1.228468
RG189UZ,51.456129,-1.226674
RG189WE,51.453622,-1.279175
RG189WL,51.461465,-1.263606
RG189WN,51.460486,-1.265292
RG189WP,51.461003,-1.264578
RG189WQ,51.460868,-1.263069
RG189WR,51.460606,-1.2629
RG189WS,51.459939,-1.264163
RG189WT,51.459912,-1.262581
RG189WU,51.460909,-1.26386
RG189WW,51.460228,-1.262921
RG189WX,51.454653,-1.215632
RG189XA,51.451063,-1.222083
RG189XB,51.452982,-1.217243
RG189XD,51.453866,-1.213688
RG189XE,51.454858,-1.216688
RG189XF,51.454642,-1.214006
RG189XH,51.4548,-1.217538
RG189XJ,51.461006,-1.2466
RG189XN,51.461101,-1.239113
RG189XP,51.45958,-1.25572
RG189XQ,51.45593,-1.209032
RG189XR,51.47315,-1.248761
RG189XS,51.465484,-1.257884
RG189XT,51.463024,-1.304055
RG189XU,51.464501,-1.266077
RG189XW,51.464111,-1.202212
RG189XX,51.450451,-1.309575
RG189XY,51.463327,-1.303648
RG189XZ,51.466023,-1.294325
RG193AA,51.403218,-1.256788
RG193AB,51.402696,-1.281221
RG193AD,51.402882,-1.28221
RG193AE,51.400666,-1.258468
RG193AL,51.402183,-1.287056
RG193AP,51.404324,-1.288633
RG193AZ,51.401163,-1.264555
RG193BF,51.404293,-1.28803
RG193FE,51.396388,-1.257364
RG193FL,51.399524,-1.258492
RG193FR,51.397061,-1.259969
RG193FS,51.397371,-1.260611
RG193FT,51.397943,-1.26007
RG193FU,51.39998,-1.273822
RG193FY,51.398408,-1.261112
RG193HN,51.402759,-1.256786
RG193HP,51.402869,-1.257095
RG193HQ,51.402103,-1.256748
RG193HX,51.402658,-1.257774
RG193JA,51.403447,-1.257523
RG193JD,51.403259,-1.258986
RG193JG,51.403492,-1.258859
RG193JH,51.403437,-1.260154
RG193JL,51.402616,-1.259721
RG193JP,51.402952,-1.26019
RG193JQ,51.403426,-1.2584
RG193JY,51.402688,-1.266836
RG193LA,51.397956,-1.263634
RG193LB,51.399632,-1.265591
RG193LD,51.398883,-1.263691
RG193LE,51.397994,-1.265402
RG193LF,51.399031,-1.265802
RG193LG,51.398896,-1.264467
RG193PE,51.399949,-1.257392
RG193PF,51.400279,-1.255533
RG193PL,51.400769,-1.259162
RG193PN,51.401114,-1.259659
RG193PP,51.400937,-1.258584
RG193PQ,51.39913,-1.260122
RG193PR,51.400891,-1.259965
RG193QJ,51.402725,-1.264133
RG193QZ,51.402369,-1.264685
RG193RA,51.402338,-1.283052
RG193RD,51.402162,-1.282198
RG193RG,51.402752,-1.262675
RG193RH,51.402117,-1.26328
RG193RJ,51.402184,-1.261065
RG193RL,51.401527,-1.260889
RG193RN,51.401611,-1.265775
RG193RP,51.40158,-1.272311
RG193RQ,51.402636,-1.262884
RG193RR,51.402178,-1.268679
RG193RS,51.40182,-1.273261
RG193RT,51.402631,-1.270776
RG193RU,51.402698,-1.271278
RG193RW,51.40072,-1.261362
RG193RX,51.402939,-1.268255
RG193RY,51.403308,-1.268307
RG193RZ,51.403591,-1.268978
RG193SA,51.403612,-1.267986
RG193SB,51.402743,-1.269883
RG193SD,51.403732,-1.271305
RG193SE,51.404461,-1.271379
RG193SF,51.398595,-1.257946
RG193SG,51.404157,-1.271686
RG193SH,51.403614,-1.272629
RG193SJ,51.403395,-1.272144
RG193SL,51.402191,-1.272221
RG193SN,51.402806,-1.272886
RG193SP,51.402317,-1.273714
RG193SQ,51.397545,-1.25838
RG193SR,51.402172,-1.274909
RG193SU,51.402509,-1.281502
RG193SY,51.403414,-1.265085
RG193SZ,51.402988,-1.265969
RG193TB,51.404431,-1.273838
RG193TD,51.404016,-1.275081
RG193TE,51.403743,-1.274568
RG193TF,51.402095,-1.281523
RG193TG,51.404162,-1.281269
RG193TH,51.401585,-1.281986
RG193TJ,51.400618,-1.282524
RG193TL,51.401688,-1.28552
RG193TN,51.402602,-1.284893
RG193TP,51.403435,-1.287439
RG193TQ,51.403915,-1.280618
RG193TR,51.404059,-1.2895
RG193TS,51.401966,-1.279412
RG193TT,51.403863,-1.282401
RG193TU,51.404075,-1.283269
RG193TW,51.404067,-1.286337
RG193TX,51.405008,-1.282924
RG193TY,51.404597,-1.283238
RG193TZ,51.404733,-1.281971
RG193UA,51.404178,-1.285358
RG193UB,51.404198,-1.284193
RG193UD,51.404329,-1.269067
RG193UE,51.402161,-1.280429
RG193UF,51.402766,-1.280952
RG193UG,51.402601,-1.280437
RG193UJ,51.403466,-1.276269
RG193UL,51.404234,-1.276961
RG193UN,51.404411,-1.279287
RG193UP,51.402707,-1.277229
RG193UR,51.403973,-1.278273
RG193US,51.402934,-1.261585
RG193UT,51.402435,-1.278269
RG193UW,51.403723,-1.280097
RG193UX,51.403481,-1.278741
RG193UY,51.400517,-1.26332
RG193XA,51.399836,-1.260859
RG193XB,51.400591,-1.262298
RG193XD,51.40005,-1.259159
RG193XE,51.396308,-1.261864
RG193XF,51.397411,-1.262809
RG193XG,51.398943,-1.256101
RG193XJ,51.395972,-1.262761
RG193XL,51.395144,-1.26115
RG193XN,51.396851,-1.263825
RG193XP,51.39556,-1.258743
RG193XQ,51.399457,-1.254913
RG193XR,51.395348,-1.25922
RG193XS,51.397553,-1.256813
RG193XT,51.39824,-1.255983
RG193XU,51.398741,-1.255443
RG193XW,51.396583,-1.258338
RG193XX,51.39938,-1.25411
RG193XY,51.399123,-1.253309
RG193XZ,51.400059,-1.253524
RG193YL,51.39901,-1.261145
RG193YN,51.396511,-1.259834
RG193YP,51.397074,-1.260601
RG193YS,51.397387,-1.256025
RG193YT,51.397991,-1.256403
RG193YU,51.398902,-1.262412
RG193YW,51.396164,-1.260328
RG193YX,51.399132,-1.263385
RG193YY,51.397768,-1.256608
RG193YZ,51.399331,-1.262112
RG193ZJ,51.393977,-1.244596
RG194AA,51.394879,-1.25769
RG194AB,51.395121,-1.256148
RG194AD,51.395678,-1.257476
RG194AE,51.399199,-1.237303
RG194AG,51.398061,-1.225526
RG194AJ,51.394072,-1.227327
RG194AL,51.396083,-1.230993
RG194AN,51.398364,-1.234649
RG194AR,51.398561,-1.249883
RG194AS,51.393191,-1.241131
RG194AT,51.40221,-1.255165
RG194AU,51.402035,-1.256059
RG194AW,51.394443,-1.24569
RG194AZ,51.40033,-1.235507
RG194BQ,51.39935,-1.23147
RG194DX,51.401408,-1.254968
RG194DY,51.402458,-1.249057
RG194EP,51.39496,-1.243502
RG194ER,51.397748,-1.238152
RG194ES,51.402381,-1.253888
RG194EW,51.398629,-1.238022
RG194FA,51.39812,-1.248323
RG194FB,51.398427,-1.244322
RG194FD,51.398961,-1.244989
RG194FF,51.3993,-1.24586
RG194FG,51.399621,-1.239947
RG194FH,51.398747,-1.246631
RG194FJ,51.398751,-1.247163
RG194FN,51.398481,-1.241604
RG194FP,51.397182,-1.242359
RG194FQ,51.399826,-1.240949
RG194FW,51.397349,-1.241795
RG194FX,51.397752,-1.247093
RG194FZ,51.396062,-1.242981
RG194GA,51.39937,-1.238714
RG194GB,51.39834,-1.246221
RG194GD,51.397273,-1.24115
RG194GE,51.3978,-1.240624
RG194GF,51.397594,-1.243468
RG194GG,51.402823,-1.244249
RG194GH,51.402329,-1.241598
RG194GJ,51.402594,-1.24214
RG194GL,51.401385,-1.240119
RG194GN,51.40014,-1.239579
RG194GP,51.402262,-1.245035
RG194GQ,51.401925,-1.240239
RG194GR,51.398686,-1.240005
RG194GS,51.398478,-1.239692
RG194GT,51.398705,-1.241471
RG194GU,51.397129,-1.243912
RG194GW,51.401902,-1.24369
RG194GX,51.397613,-1.244982
RG194GY,51.397274,-1.245433
RG194GZ,51.396579,-1.243691
RG194HS,51.4011,-1.257359
RG194HZ,51.401609,-1.256857
RG194JD,51.401788,-1.255336
RG194JF,51.403518,-1.253117
RG194JR,51.403069,-1.253087
RG194JT,51.403056,-1.25106
RG194JZ,51.397279,-1.224145
RG194LD,51.400248,-1.224425
RG194LH,51.401529,-1.249935
RG194LJ,51.402827,-1.248993
RG194LL,51.401737,-1.248681
RG194LR,51.402514,-1.250767
RG194LS,51.402225,-1.250498
RG194LT,51.402358,-1.253055
RG194LU,51.401821,-1.251957
RG194LW,51.39844,-1.227087
RG194LX,51.401464,-1.251
RG194NA,51.395265,-1.240723
RG194NB,51.394262,-1.233016
RG194ND,51.3969,-1.237729
RG194NG,51.390731,-1.239016
RG194NH,51.397397,-1.2311
RG194NJ,51.395606,-1.236463
RG194NN,51.393753,-1.221325
RG194NR,51.397305,-1.226775
RG194NS,51.394773,-1.241019
RG194NT,51.39417,-1.224552
RG194NU,51.393075,-1.242766
RG194NW,51.39734,-1.234767
RG194NX,51.387834,-1.24702
RG194NY,51.387444,-1.253637
RG194NZ,51.391337,-1.239552
RG194PA,51.390835,-1.245381
RG194PB,51.403142,-1.250535
RG194PD,51.396573,-1.227549
RG194PE,51.394933,-1.254872
RG194PF,51.394528,-1.256158
RG194PG,51.39531,-1.254622
RG194PH,51.394835,-1.256426
RG194PJ,51.394264,-1.255601
RG194PN,51.396908,-1.252928
RG194PP,51.393887,-1.243161
RG194PQ,51.390963,-1.245695
RG194PR,51.401451,-1.253251
RG194PS,51.396209,-1.25327
RG194PT,51.402475,-1.254505
RG194PU,51.400922,-1.253409
RG194PW,51.401245,-1.256236
RG194PX,51.401134,-1.252874
RG194PY,51.400249,-1.252284
RG194PZ,51.400247,-1.250488
RG194QA,51.400606,-1.250381
RG194QB,51.399533,-1.24853
RG194QD,51.399798,-1.247778
RG194QF,51.399882,-1.248337
RG194QG,51.399606,-1.247264
RG194QH,51.397153,-1.249029
RG194QJ,51.400793,-1.25298
RG194QL,51.395161,-1.245506
RG194QN,51.3981,-1.249502
RG194QP,51.399712,-1.251186
RG194QQ,51.399355,-1.248892
RG194QR,51.398634,-1.252857
RG194QS,51.397363,-1.253754
RG194QT,51.397688,-1.251133
RG194QU,51.398636,-1.251707
RG194QW,51.398638,-1.250629
RG194QX,51.40041,-1.253575
RG194QY,51.39408,-1.245193
RG194QZ,51.401732,-1.255006
RG194RA,51.395177,-1.250829
RG194RD,51.394467,-1.250798
RG194RE,51.39555,-1.251398
RG194RF,51.395014,-1.24915
RG194RG,51.395832,-1.249137
RG194RH,51.396147,-1.249246
RG194RJ,51.395274,-1.249117
RG194RL,51.395466,-1.249631
RG194RN,51.394078,-1.249036
RG194RP,51.395777,-1.250388
RG194RQ,51.395554,-1.247919
RG194RR,51.396085,-1.250685
RG194RS,51.396744,-1.24974
RG194RT,51.395929,-1.253002
RG194RU,51.39618,-1.251488
RG194RW,51.394521,-1.2466
RG194RX,51.396222,-1.252494
RG194RY,51.396648,-1.251581
RG194RZ,51.395468,-1.252722
RG194SA,51.395065,-1.251535
RG194SD,51.394907,-1.25207
RG194WA,51.401379,-1.243396
RG194WD,51.401445,-1.238378
RG194WE,51.400661,-1.238089
RG194WF,51.400865,-1.239078
RG194YA,51.397499,-1.248247
RG194YB,51.397692,-1.246102
RG194YD,51.396316,-1.244759
RG194YE,51.396587,-1.247716
RG194YF,51.396133,-1.244202
RG194YG,51.396345,-1.246426
RG194YH,51.395781,-1.245472
RG194YJ,51.396519,-1.245546
RG194YQ,51.396743,-1.246808
RG194YR,51.399807,-1.238046
RG194ZA,51.395407,-1.225336
RG194ZB,51.397146,-1.221819
RG194ZD,51.396483,-1.226252
RG194ZZ,51.393977,-1.244596
RG196AB,51.373915,-1.283065
RG196AD,51.373325,-1.280632
RG196HA,51.377581,-1.288569
RG196HD,51.37333,-1.278497
RG196HN,51.374981,-1.283853
RG196HP,51.372751,-1.277845
RG196HR,51.373232,-1.277148
RG196HS,51.373192,-1.278106
RG196HT,51.372771,-1.276891
RG196HU,51.372617,-1.276692
RG196HW,51.373617,-1.279952
RG196HX,51.377047,-1.290876
RG196YP,51.393977,-1.244577
RG198AA,51.361377,-1.257829
RG198AB,51.361147,-1.261266
RG198AD,51.360007,-1.257291
RG198AE,51.358982,-1.258744
RG198AG,51.361684,-1.25667
RG198AH,51.368163,-1.25035
RG198AJ,51.361208,-1.252484
RG198AL,51.362495,-1.251285
RG198AN,51.36435,-1.241909
RG198AP,51.361219,-1.241645
RG198AQ,51.364535,-1.255394
RG198AR,51.362483,-1.235529
RG198AS,51.364207,-1.235213
RG198AT,51.361564,-1.229813
RG198AU,51.361562,-1.223915
RG198AW,51.360524,-1.248272
RG198AX,51.357803,-1.229379
RG198AY,51.354175,-1.219152
RG198AZ,51.354611,-1.213176
RG198BA,51.360111,-1.211401
RG198BB,51.35464,-1.206751
RG198BD,51.355238,-1.202122
RG198BE,51.355954,-1.202899
RG198BF,51.361482,-1.255975
RG198BG,51.357229,-1.20394
RG198BH,51.35087,-1.203691
RG198BJ,51.349175,-1.205759
RG198BL,51.345566,-1.210574
RG198BN,51.340661,-1.212562
RG198BP,51.378883,-1.243589
RG198BQ,51.352361,-1.203536
RG198BR,51.378161,-1.233463
RG198BS,51.375418,-1.225228
RG198BT,51.361841,-1.257247
RG198BU,51.355069,-1.203791
RG198BW,51.384115,-1.24907
RG198BX,51.385339,-1.306057
RG198BY,51.383648,-1.295449
RG198BZ,51.382917,-1.292093
RG198DA,51.388019,-1.282261
